title,neighborhoods,price,num_bedrooms,num_bathrooms,url,lat,lon,city,time_posted,source,bike_time_minutes,bike_station,bart_bike_time_minutes,bart_station
"1978ft2 - A spacious 3-bedroom, 1-bathroom rental flat located",,1360,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1978ft2-spacious-bedroom/7921859461.html,37.7323109213958,-122.452219112407,San Francisco,2026-03-17 21:20:05.592855+00:00,craigslist,,,,
Pet Friendly 2BR Near Parks and Recreation! Unit #203,,5195,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-friendly-2br-near/7921855021.html,37.7907606379051,-122.426715042073,San Francisco,2026-03-17 21:20:05.593588+00:00,craigslist,,,,
"Sophisticated 2 BR/1.5 BA with High Speed Internet, Fitness Center",,3886,2,2.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-sophisticated-br-15-ba/7921869500.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-17 21:40:05.074727+00:00,craigslist,,,,
"3/BD 1.5/BA, in SF CA, Resident Services",,2081,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-15-ba-in-sf-ca/7921873224.html,37.7893122005991,-122.39238627578,San Francisco,2026-03-17 22:00:05.530928+00:00,craigslist,,,,
Extra Clean Inlaw Room Close to SFSU-CCSF,,850,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-extra-clean-inlaw-room/7921436094.html,37.7185822796674,-122.471275688672,San Francisco,2026-03-17 22:00:05.532480+00:00,craigslist,,,,
Big spacious Unit with Separate Living and Dining Rooms Unit 2,,5250,2,3.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-big-spacious-unit-with/7921875864.html,37.7844701342727,-122.457969889796,San Francisco,2026-03-17 22:20:05.218614+00:00,craigslist,,,,
"3 Bed, Floor-to-Ceiling Windows, Resident Services",,2081,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bed-floor-to-ceiling/7921881138.html,37.7893122005991,-122.39238627578,San Francisco,2026-03-17 22:40:06.443360+00:00,craigslist,,,,
"Expansive Windows w/ City Views, Bicycle Parking, Great Location",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-expansive-windows-city/7921885507.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-17 23:00:05.270534+00:00,craigslist,,,,
Spacious Layout Offers Flexibility for Working From Home!!,Inner Sunset,2270,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-layout-offers/7921878124.html,37.7570672818065,-122.466904020695,San Francisco,2026-03-17 23:00:05.271382+00:00,craigslist,26.0,4th & King,,
2844 Lyon Street Owner LP - 503,,5245,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2844-lyon-street-owner-lp/7921889346.html,37.799899314737,-122.434205319329,San Francisco,2026-03-17 23:20:04.757599+00:00,craigslist,,,,
Charming 2 Room / 1bath Unit in the Mission/dolores Heights!!,Mission,1350,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-room-1bath-unit/7921888138.html,37.7499230710594,-122.42093676271,San Francisco,2026-03-17 23:40:04.741160+00:00,craigslist,,,,
Beautiful 2BR w/ In-Unit Laundry in Nob Hill,,4695,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2br-in-unit/7921444646.html,37.7916997157313,-122.418600813779,San Francisco,2026-03-18 00:00:04.769294+00:00,craigslist,,,,
Stage 1075 | Furnished 2BR/2BA in Boutique Style Building,,4990,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stage-furnished-2br-2ba/7921898430.html,37.7813927779552,-122.41136091908,San Francisco,2026-03-18 00:20:05.370665+00:00,craigslist,,,,
Hidden Gem! 2 BR Apt w/ Garage Parking in Prime Location,,5499,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-hidden-gem-br-apt-garage/7921901775.html,37.7595395946923,-122.462860084577,San Francisco,2026-03-18 00:40:04.893685+00:00,craigslist,,,,
"Bicycle Parking, Washer and Dryer, Pets Welcome",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bicycle-parking-washer/7921902590.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 01:00:05.570076+00:00,craigslist,,,,
New Two Bedroom Unit Few Blocks from Piedmont Ave,,2185,2,1.0,https://sfbay.craigslist.org/eby/apa/d/san-francisco-new-two-bedroom-unit-few/7919169829.html,37.7195013039708,-122.441099147519,San Francisco,2026-03-18 01:20:05.592343+00:00,craigslist,,,,
"Gated, EV Charging, Washer and Dryer, Mid-Market, Pets Ok!",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gated-ev-charging-washer/7921911235.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 01:40:05.248801+00:00,craigslist,,,,
Large Beautiful Light-filled Victorian - light filled,,4500,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-beautiful-light/7921922611.html,37.775177331794,-122.428832121126,San Francisco,2026-03-18 03:20:05.448111+00:00,craigslist,,,,
"Stainless Steel Appliances, Bicycle Parking, SoMa Life, EV Charging",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stainless-steel/7921927371.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 04:20:05.027716+00:00,craigslist,,,,
2-Bath 2-Bedroom plus Office Room,Way Out There,2800,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bath-bedroom-plus-office/7921926432.html,37.7472215750555,-122.484662274596,San Francisco,2026-03-18 04:40:05.599576+00:00,craigslist,34.0,22nd St,,
Spacious 1BD (2nd BD Option) w/Shared Yard/W&D Blocks From NorthBeach,,3350,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-1bd-2nd-bd/7921929611.html,37.804342602438,-122.409188836079,San Francisco,2026-03-18 05:00:05.059153+00:00,craigslist,,,,
Captivating 2 BR/1.5 BA with Spacious Floorplans & Bike Storage,,3593,2,2.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-captivating-br-15-ba-with/7921929247.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-18 05:00:05.059874+00:00,craigslist,,,,
Newly remolded Victorian home near Dolores park,,1259,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-remolded-victorian/7921930965.html,37.7724999000175,-122.414693814574,San Francisco,2026-03-18 05:20:05.432899+00:00,craigslist,,,,
2 Bedrooms and 1 Bath in-law,,2000,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedrooms-and-bath-in-law/7920691409.html,37.7178993139756,-122.470605901009,San Francisco,2026-03-18 06:40:05.388269+00:00,craigslist,,,,
2 bedroom 1 bath,,3395,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-bath/7918863673.html,37.7218406906482,-122.458188186716,San Francisco,2026-03-18 07:40:05.171861+00:00,craigslist,,,,
Brand New Modern Ground Level Apartment Available,Way Out There,4000,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-modern-ground/7918927578.html,37.7789748960599,-122.47729174552,San Francisco,2026-03-18 09:00:04.680717+00:00,craigslist,26.0,4th & King,,
"**Two-bedroom, Two bathroom, bottom floor apartment!**",Castro/Noe,1300,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bedroom-two-bathroom/7921938729.html,37.7661692893394,-122.428204159383,San Francisco,2026-03-18 09:00:04.681457+00:00,craigslist,,,,
"!@A pet-friendly, smoke-free community  ideal choice for urban living",,1790,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-friendly-smoke-free/7921940462.html,37.7879359559753,-122.418696497731,San Francisco,2026-03-18 09:40:05.014462+00:00,craigslist,,,,
2 bedrooms and a full bath are on the upper level,,1400,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedrooms-and-full-bath/7921945656.html,37.7232134975252,-122.473419696741,San Francisco,2026-03-18 11:20:05.603377+00:00,craigslist,,,,
2BR at The George,,1100,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2br-at-the-george/7921946070.html,37.7816454523429,-122.406760640944,San Francisco,2026-03-18 12:20:05.498244+00:00,craigslist,,,,
"Jordan Park, 2br, 1 ba, corner unit, great kit, frplc,pantry, pkg avai",,5295,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-jordan-park-2br-ba-corner/7915660718.html,37.7797982364115,-122.456016676673,San Francisco,2026-03-18 14:20:04.769781+00:00,craigslist,,,,
"Washer and Dryer, SoMa Life, Expansive Windows w/ City Views",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-washer-and-dryer-soma/7921976982.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 15:00:05.165374+00:00,craigslist,,,,
"Pets Welcome, Now Showing, Pet Park, Stainless Steel Appliances",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pets-welcome-now-showing/7921996400.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 16:20:05.432435+00:00,craigslist,,,,
"Impeccable 2 BR/2.5 BA with Lounge & Sun Deck, Apply Now",,3981,2,3.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-impeccable-br-25-ba-with/7921995292.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-18 16:20:05.433167+00:00,craigslist,,,,
Pet Friendly 2BR with In Unit Washer & Dryer! Unit #106,Way Out There,4275,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-friendly-2br-with-in/7921994744.html,37.7852247196889,-122.479730826854,San Francisco,2026-03-18 16:20:05.433836+00:00,craigslist,29.0,4th & King,,
Large Garden Level Hayes Valley 2bd! Rentals In SF,,3600,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-garden-level-hayes/7921994102.html,37.7763679380922,-122.427001520971,San Francisco,2026-03-18 16:20:05.434444+00:00,craigslist,,,,
Freshly Updated Bedrooms with Brand-New Carpet,Duboce,2425,2,2.0,https://sfbay.craigslist.org/sby/apa/d/san-francisco-freshly-updated-bedrooms/7922002755.html,37.7752764534926,-122.437861935977,San Francisco,2026-03-18 17:00:05.335706+00:00,craigslist,,,,
"Remodeled, New H/W (306 20th Avenue)",Way Out There,4895,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-new-w-th-avenue/7922004767.html,37.7821439256246,-122.479512529934,San Francisco,2026-03-18 17:00:05.336520+00:00,craigslist,28.0,4th & King,,
Large 2 Bedroom W/ A View!!,Castro/Noe,4495,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-bedroom-a-view/7922004635.html,37.7679884303389,-122.428313021364,San Francisco,2026-03-18 17:00:05.337135+00:00,craigslist,12.0,4th & King,,
Updated Spacious 2BR/1BA Right By Golden Gate Park,NOPA/Inner Richmond,5450,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-spacious-2br-1ba/7922014045.html,37.7728963868117,-122.454281760469,San Francisco,2026-03-18 17:20:05.048753+00:00,craigslist,21.0,4th & King,,
Spacious 4-bedroom on Irving St,Way Out There,4400,4,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bedroom-on/7922010972.html,37.7631360507722,-122.48676617562,San Francisco,2026-03-18 17:20:05.049552+00:00,craigslist,35.0,4th & King,,
TOP FLOOR RUSSIAN HILL 2 BR,,4800,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-russian-hill-br/7922021252.html,37.8003399192814,-122.423605600119,San Francisco,2026-03-18 17:40:05.439717+00:00,craigslist,,,,
Cozy 2 BR/1.5 BA with Security Systems & Package Service,,3886,2,2.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-cozy-br-15-ba-with/7922021155.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-18 17:40:05.440440+00:00,craigslist,,,,
TMLP 13-mo. | Modern Living in the Heart of the City! 33 8th Street at Trinity P,,4161,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-13-mo-modern-living/7922019311.html,37.778401365307,-122.414338580742,San Francisco,2026-03-18 17:40:05.441137+00:00,craigslist,,,,
**Lovely Modern 2 BDR/ 1 BA Condo in Great Location**,Duboce,2575,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-modern-bdr-ba/7922014320.html,37.7725646442483,-122.430526357326,San Francisco,2026-03-18 17:40:05.441784+00:00,craigslist,,,,
Updated Compact 2BR/1BA Laundry In Unit Close To Presidio Pets OK,Way Out There,4275,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-compact-2br-1ba/7922015968.html,37.7852247196889,-122.479730826854,San Francisco,2026-03-18 17:40:05.442460+00:00,craigslist,29.0,4th & King,,
2-Level Victorian Unit For Rent,,5200,4,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-level-victorian-unit-for/7922025851.html,37.7315769624603,-122.38834291262,San Francisco,2026-03-18 18:00:04.921727+00:00,craigslist,,,,
No Carpet Anymore! Right At Lafayette Park 2BR/1BA  Pet Friendly,,5195,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-no-carpet-anymore-right/7922024461.html,37.7907606379051,-122.426715042073,San Francisco,2026-03-18 18:00:04.922454+00:00,craigslist,,,,
500 Stanyan St - 106,NOPA/Inner Richmond,5345,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-500-stanyan-st-106/7922015916.html,37.7728963868117,-122.454281760469,San Francisco,2026-03-18 18:00:04.923723+00:00,craigslist,21.0,4th & King,,
"Grilling stations with dining areas, Microwave, Walk-in showers",,3639,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-grilling-stations-with/7922021455.html,37.7816185233265,-122.412125817737,San Francisco,2026-03-18 18:00:04.924330+00:00,craigslist,,,,
Elegant 2BR Victorian in Prime SF Location,Duboce,1580,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-elegant-2br-victorian-in/7922023587.html,37.7667250584007,-122.438285351788,San Francisco,2026-03-18 18:20:05.380828+00:00,craigslist,,,,
Top Floor Spacious Bright 2BR/1.5BA Laundry On Site Pet Friendly,,5360,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-spacious-bright/7922030932.html,37.7884281267213,-122.440507855075,San Francisco,2026-03-18 18:20:05.381536+00:00,craigslist,,,,
Updated Great View! 2BR/2BA Laundry In Unit Close To GG Park,Way Out There,5349,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-great-view-2br/7922031727.html,37.7636683285638,-122.478201029541,San Francisco,2026-03-18 18:40:04.884150+00:00,craigslist,32.0,4th & King,,
"Bicycle Parking, Pets Welcome, Expansive Windows w/ City Views",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bicycle-parking-pets/7922042049.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 19:00:05.323037+00:00,craigslist,,,,
2 BR/1 BA Apartment with Parking,,3300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-ba-apartment-with/7922050073.html,37.7243508187485,-122.458338874616,San Francisco,2026-03-18 19:40:05.333163+00:00,craigslist,,,,
Elegant 2BR Victorian in Prime SF Location,Duboce,1580,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-elegant-2br-victorian-in/7922053501.html,37.7667250584007,-122.438285351788,San Francisco,2026-03-18 20:00:05.156420+00:00,craigslist,,,,
"40th/Wawona 3 bd 1 bath top floor of house, large deck and yard",Way Out There,4750,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-40th-wawona-bd-bath-top/7922062997.html,37.7351356033256,-122.497402564128,San Francisco,2026-03-18 20:20:04.800292+00:00,craigslist,37.0,22nd St,,
Charming and sunny spacious 2-bedroom,Way Out There,2200,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-and-sunny/7922058274.html,37.7593006712918,-122.483594281266,San Francisco,2026-03-18 20:20:04.801022+00:00,craigslist,,,,
"3bd 1.5ba, Three Laundry Centers, Outdoor Terrace",,2081,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3bd-15ba-three-laundry/7922058724.html,37.7893122005991,-122.39238627578,San Francisco,2026-03-18 20:20:04.801687+00:00,craigslist,,,,
Top floor remodeled and updated 2 bedroom 1 bath,,2500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-remodeled-and/7922054915.html,37.7812014100517,-122.461398469242,San Francisco,2026-03-18 20:40:04.800021+00:00,craigslist,,,,
Rent controlled apt in Sunny Mission! Condo Quality!  ~ J.Wavro,"Mission,Chill Mission",4295,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rent-controlled-apt-in/7922066245.html,37.7582693472606,-122.4100356677,San Francisco,2026-03-18 20:40:04.800769+00:00,craigslist,8.0,22nd St,,
"Enjoy the most beautiful awesome two bedroom, one bath",Way Out There,2500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-enjoy-the-most-beautiful/7922055895.html,37.7785996087041,-122.489197235545,San Francisco,2026-03-18 20:40:04.801440+00:00,craigslist,,,,
"SoMa Life, EV Charging, 360 View Rooftop Deck, Pets Welcome",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-soma-life-ev-charging-360/7922064456.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 20:40:04.802007+00:00,craigslist,,,,
"Floor-to-Ceiling Windows, Three Laundry Centers, 2BD 1BA",,2390,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-floor-to-ceiling-windows/7922073030.html,37.7893122005991,-122.39238627578,San Francisco,2026-03-18 21:00:05.420709+00:00,craigslist,,,,
"Two bedrooms, top floor unit",,3500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bedrooms-top-floor/7922078401.html,37.7981643985334,-122.412098315763,San Francisco,2026-03-18 21:20:05.568080+00:00,craigslist,,,,
"Furnished Near N-Judah Muni, Washer/Dryer on site",Way Out There,4000,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-near-judah-muni/7922072988.html,37.7575416908608,-122.486383439813,San Francisco,2026-03-18 21:20:05.568849+00:00,craigslist,32.0,4th & King,,
***Comfortable 2-Bedroom Apartment with Hardwood Floors & Garage**,,1980,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-comfortable-bedroom/7922072519.html,37.800947827502,-122.427835174563,San Francisco,2026-03-18 21:20:05.569454+00:00,craigslist,,,,
"2 bedrooms, 2 bathrooms on 1st floor",Way Out There,3800,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedrooms-bathrooms-on-1st/7922079609.html,37.7823083645118,-122.478446828435,San Francisco,2026-03-18 21:40:05.607870+00:00,craigslist,28.0,4th & King,,
"Quiet Top-Floor 2-Bedroom, 2-Bathroom - Laundry in Unit!",,4195,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quiet-top-floor-bedroom/7919909346.html,37.8016445441809,-122.42461114105,San Francisco,2026-03-18 22:00:04.891954+00:00,craigslist,,,,
Open House 3/21/26 12-1PM!  2 BDRM upper floor apartment homes!,,4850,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-pm-bdrm-upper/7922088837.html,37.7930897113422,-122.479143545114,San Francisco,2026-03-18 22:20:05.269950+00:00,craigslist,,,,
"Ideal 2 BR/1.5 BA with Gated Community, Bike Storage Available",,3826,2,2.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-ideal-br-15-ba-with-gated/7922088783.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-18 22:20:05.270667+00:00,craigslist,,,,
Prime North Beach 2BR – Top Floor & Newly Painted,,3595,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-north-beach-2br-top/7921457207.html,37.8001995446216,-122.409109767903,San Francisco,2026-03-18 22:40:05.276292+00:00,craigslist,,,,
"Great Location, Now Showing, Pet Park, Pets Welcome",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-location-now/7922099081.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-18 23:00:05.464955+00:00,craigslist,,,,
Nice and Clean 2 Bedroom & 1 Bath Apartment for Rent. Available Now.,"Mission,Chill Mission",3500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-and-clean-bedroom/7922094735.html,37.757689513972,-122.413477998133,San Francisco,2026-03-18 23:00:05.465735+00:00,craigslist,9.0,22nd St,,
Top Floor Apartment with Panoramic View of San Francisco,,5000,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-apartment-with/7922101124.html,37.7517021050132,-122.445702863403,San Francisco,2026-03-18 23:20:04.993507+00:00,craigslist,,,,
500 Stanyan #106 - Beautiful 2x1 - Pets OK - Private - Great Area,NOPA/Inner Richmond,5450,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-500-stanyan-beautiful-2x1/7922108923.html,37.7728963868117,-122.454281760469,San Francisco,2026-03-19 00:00:05.363206+00:00,craigslist,21.0,4th & King,,
"Stunning 2 BR/1.5 BA with Walk-In Closets, First Month Free!",,3593,2,2.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-stunning-br-15-ba-with/7922114936.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-19 00:20:05.409748+00:00,craigslist,,,,
TMLP 13-mo. | Live at the Center of Modern Conveniences & Entertainment.,,4161,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-13-mo-live-at-the/7922114908.html,37.778401365307,-122.414338580742,San Francisco,2026-03-19 00:20:05.410574+00:00,craigslist,,,,
"2/BD 2/BA, Back-lit LED mirrors, USB outlets",,5142,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-ba-back-lit-led/7922114830.html,37.7724999000175,-122.414693814574,San Francisco,2026-03-19 00:20:05.411221+00:00,craigslist,,,,
"WiFi-enabled smart thermostats, Bike storage, 2/bd 2/ba",,4849,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-wifi-enabled-smart/7922113946.html,37.7724999000175,-122.414693814574,San Francisco,2026-03-19 00:20:05.411836+00:00,craigslist,,,,
"EV Charging, 360 View Rooftop Deck, SoMa Life",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-ev-charging-360-view/7922112620.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-19 00:20:05.412433+00:00,craigslist,,,,
"!! Only 1550$ Brand new 2 bedroom, 1 bath ..//",,1550,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-only-1550-brand-new/7922115894.html,37.7129512504572,-122.399503557511,San Francisco,2026-03-19 01:00:05.443936+00:00,craigslist,,,,
"Pet Park, Stainless Steel Appliances, EV Charging, Now Showing",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-park-stainless-steel/7922123735.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-19 01:20:05.619811+00:00,craigslist,,,,
House For Rent,,4000,3,3.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-house-for-rent/7922122714.html,37.7306378846341,-122.401688818541,San Francisco,2026-03-19 01:20:05.620543+00:00,craigslist,,,,
2 BDRM Flat.  Hermann Street,Duboce,4450,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bdrm-flat-hermann-street/7922128747.html,37.7705398114005,-122.427730896244,San Francisco,2026-03-19 02:20:04.929294+00:00,craigslist,13.0,4th & King,,
Mission/3201 23rd&South Van ness/W/D in unit/Den/Office/Top Floor!!!,Mission,3595,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mission-rdsouth-van-ness/7922136300.html,37.7539698719662,-122.416414979791,San Francisco,2026-03-19 03:20:04.718047+00:00,craigslist,9.0,22nd St,,
"2 bedrooms, 2 bathrooms, washer and dryer in unit",,1855,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedrooms-bathrooms-washer/7922134254.html,37.7870415688571,-122.453530039842,San Francisco,2026-03-19 03:20:04.718963+00:00,craigslist,,,,
Mission/3201 23rd&South Van ness/W/D in unit/Den/Office/Coming Soon!,Mission,3695,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mission-rdsouth-van-ness/7922135619.html,37.7539698719662,-122.416414979791,San Francisco,2026-03-19 03:20:04.720096+00:00,craigslist,9.0,22nd St,,
Outer Sunset bright rental unit in convenient location,Way Out There,2950,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-outer-sunset-bright/7922136859.html,37.7521186453302,-122.506423211654,San Francisco,2026-03-19 03:40:05.683590+00:00,craigslist,46.0,4th & King,,
Beautiful Victorian 2BD / 1BT Home,Haight/Cole Valley,1572,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-victorian-2bd/7922141149.html,37.7711987128648,-122.441309995988,San Francisco,2026-03-19 04:40:04.964340+00:00,craigslist,,,,
"Effortless Commute, 2 BR/2.5 BA with In Unit Washer/Dryer",,3981,2,3.0,https://sfbay.craigslist.org/pen/apa/d/san-francisco-effortless-commute-br-25/7922142284.html,37.7072342775777,-122.415895880029,San Francisco,2026-03-19 04:40:04.965221+00:00,craigslist,,,,
Bright 2BR Apartment in Lower Pacific Heights with Dining Area,,1200,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-2br-apartment-in/7922141306.html,37.7838140975973,-122.443626464354,San Francisco,2026-03-19 04:40:04.965877+00:00,craigslist,,,,
"Now Touring, Bike Stor, Great MidMar SOMA location, 360 Rooftop Views!",,4379,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-now-touring-bike-stor/7922143885.html,37.7752730157458,-122.415909631016,San Francisco,2026-03-19 05:00:05.669903+00:00,craigslist,,,,
Bright & Charming 2BD/2BA Unit – Prime Nob Hill Location,,1450,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-charming-2bd-2ba/7922145160.html,37.7932054488168,-122.421633479389,San Francisco,2026-03-19 05:40:05.213052+00:00,craigslist,,,,
"2-bed Bush St near Broderick, Baker St Apartment",,3635,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bed-bush-st-near/7922146736.html,37.7859008098871,-122.44226053297,San Francisco,2026-03-19 06:00:05.709626+00:00,craigslist,,,,
A BEAUTIFUL PROPERTY,Potrero Hill,3800,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-property/7922146532.html,37.7640716908516,-122.403464987706,San Francisco,2026-03-19 06:20:05.438973+00:00,craigslist,,,,
"Two bed Pacific ave, Gough, Octavia st apartment",,3465,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bed-pacific-ave-gough/7922148000.html,37.7942573993286,-122.427616304685,San Francisco,2026-03-19 06:20:05.439726+00:00,craigslist,,,,
Beautiful 2BR/1BA Apartment for Rent – Available Now!,,1499,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2br-1ba/7922146691.html,37.7746891717526,-122.420841078758,San Francisco,2026-03-19 06:20:05.440314+00:00,craigslist,,,,
Spacious 2 Bed / 2 Bath Home,,1622,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bed-bath-home/7922146465.html,37.799899314737,-122.434205319329,San Francisco,2026-03-19 06:20:05.440872+00:00,craigslist,,,,
